"ds","queryId","simTitle","simDescription","Median_Rating"
"1705",5503,0,0.154303349962092,4
"1706",5509,0.707106781186548,0.297044262893002,4
"1707",5512,0.204124145231932,0,1
"1708",5514,0.204124145231932,0.187317162316339,2
"1709",5517,0.267261241912424,0.333333333333333,3
"1710",5518,0.384900179459751,0.155699788832305,4
"1711",5519,0.408248290463863,0,4
"1712",5521,0.301511344577764,0.127000127000191,3
"1713",5522,0.408248290463863,0,4
"1714",5523,0.365148371670111,0,4
"1715",5527,0,0,4
"1716",5530,0.447213595499958,0.258198889747161,4
"1717",5531,0.577350269189626,0.163299316185545,4
"1718",5532,0.471404520791032,0,3
"1719",5533,0.471404520791032,0,4
"1720",5535,0.516397779494322,0,2
"1721",5545,0.447213595499958,0.324442842261525,3
"1722",5547,0.436435780471985,0.172132593164774,2
"1723",5548,0.707106781186547,0.226455406828919,4
"1724",5557,0,0.074535599249993,2
"1725",5560,0.707106781186547,0.188982236504614,2
"1726",5562,0.21320071635561,0.0703597544730292,4
"1727",5564,0.377964473009227,0.131306432859723,4
"1728",5569,0.774596669241483,0.273861278752583,4
"1729",5571,0,0,2
"1730",5577,0.632455532033676,0.144337567297406,4
"1731",5579,0.632455532033676,0.308606699924184,4
"1732",5582,0.408248290463863,0,4
"1733",5584,0.577350269189626,0.632455532033676,4
"1734",5595,0.288675134594813,0.282842712474619,3
"1735",5596,0.408248290463863,0.142403770901781,3
"1736",5597,0,0,4
"1737",5598,0.348155311911396,0.214422506967559,3
"1738",5600,0.5,0.153392997769474,4
"1739",5602,0.333333333333333,0,4
"1740",5603,0.577350269189626,0.316227766016838,4
"1741",5604,0.288675134594813,0.0521286035142687,4
"1742",5608,0.267261241912424,0,4
"1743",5609,0.436435780471985,0.272165526975909,4
"1744",5614,0.577350269189626,0.136082763487954,4
"1745",5615,0.612372435695795,0.41702882811415,4
"1746",5620,0.774596669241483,0.103695169473043,4
"1747",5621,0.235702260395516,0,4
"1748",5626,0.447213595499958,0.202030508910442,4
"1749",5629,0.288675134594813,0.114707866935281,4
"1750",5630,0.447213595499958,0.223606797749979,3
"1751",5632,0.25,0,1
"1752",5633,0.288675134594813,0.176776695296637,4
"1753",5640,0.204124145231932,0.218217890235992,4
"1754",5641,0.816496580927726,0.196116135138184,3
"1755",5643,0.5,0.145864991497895,4
"1756",5645,0.267261241912424,0.277350098112615,4
"1757",5648,0.603022689155527,0,4
"1758",5650,0.707106781186547,0.218217890235992,4
"1759",5654,0,0,2
"1760",5655,0.223606797749979,0,2
"1761",5658,0.408248290463863,0.187317162316339,3
"1762",5659,0.235702260395516,0.176090181265125,4
"1763",5660,0,0,1
"1764",5664,0.288675134594813,0.0700140042014005,2
"1765",5669,0.288675134594813,0.154303349962092,4
"1766",5673,0.471404520791032,0,4
"1767",5674,0.196116135138184,0.098058067569092,1
"1768",5675,0.530330085889911,0.344123600805843,4
"1769",5676,0.320256307610174,0,2
"1770",5677,0.707106781186548,0,2
"1771",5687,0.282842712474619,0,3
"1772",5690,0.632455532033676,0.316227766016838,4
"1773",5696,0.632455532033676,0,4
"1774",5698,0.433012701892219,0.200445931434318,3
"1775",5704,0.534522483824849,0,4
"1776",5706,0.288675134594813,0,3
"1777",5714,0,0,4
"1778",5716,0.169030850945703,0,3
"1779",5721,0.353553390593274,0.288675134594813,1
"1780",5724,0.21320071635561,0.0905357460425185,4
"1781",5725,0.192450089729875,0,4
"1782",5732,0.577350269189626,0,4
"1783",5733,0.566946709513841,0,4
"1784",5734,0.267261241912424,0,2
"1785",5740,0,0.0990147542976674,4
"1786",5743,0.426401432711221,0,2
"1787",5744,0.25,0,4
"1788",5749,0.288675134594813,0.106600358177805,4
"1789",5752,0.774596669241483,0,3
"1790",5759,0.654653670707977,0.115470053837925,4
"1791",5760,0.5,0.101015254455221,4
"1792",5763,0.288675134594813,0.258198889747161,4
"1793",5768,0,0.109108945117996,3
"1794",5769,0.288675134594813,0.127000127000191,4
"1795",5771,0.176776695296637,0.0650944554904119,4
"1796",5773,0.612372435695795,0.306186217847897,3
"1797",5774,0.654653670707977,0,4
"1798",5775,0,0,1
"1799",5777,0.365148371670111,0.361157559257308,4
"1800",5778,0,0,3
"1801",5779,0.547722557505166,0.226455406828919,4
"1802",5784,0.666666666666667,0.344123600805843,4
"1803",5791,0.384900179459751,0.246182981958665,4
"1804",5792,0.534522483824849,0,4
"1805",5794,0.516397779494322,0.179605302026775,4
"1806",5796,0.408248290463863,0,4
"1807",5798,0.192450089729875,0,1
"1808",5799,0,0,1
"1809",5803,0.577350269189626,0,4
"1810",5804,0.474341649025257,0.408248290463863,4
"1811",5805,0.288675134594813,0.176776695296637,4
"1812",5806,0.577350269189626,0,4
"1813",5813,0.433012701892219,0,4
"1814",5814,0.353553390593274,0.158113883008419,2
"1815",5816,0.267261241912424,0.154303349962092,1
"1816",5817,0.267261241912424,0,2
"1817",5818,0.353553390593274,0.127000127000191,4
"1818",5821,0.288675134594813,0.0599760143904067,2
"1819",5822,0,0,1
"1820",5824,0.471404520791032,0.192450089729875,2
"1821",5830,0.534522483824849,0,4
"1822",5831,0.522232967867094,0,4
"1823",5832,0.316227766016838,0.0741249316661101,4
"1824",5842,0.5,0.21320071635561,3
"1825",5843,0.516397779494322,0.198029508595335,2
"1826",5848,0.707106781186547,0.316227766016838,4
"1827",5854,0.447213595499958,0.154303349962092,4
"1828",5855,0.288675134594813,0.176776695296637,3
"1829",5857,0.447213595499958,0,4
"1830",5862,0.316227766016838,0.111803398874989,2
"1831",5864,0.235702260395516,0.160128153805087,4
"1832",5865,0.316227766016838,0.272165526975909,3
"1833",5868,0.447213595499958,0,4
"1834",5872,0.5,0.294883912309794,2
"1835",5876,0.377964473009227,0.267261241912424,4
"1836",5887,0.204124145231932,0.168763185138904,4
"1837",5889,0,0,4
"1838",5892,0.534522483824849,0.218217890235992,4
"1839",5895,0,0,3
"1840",5899,0.577350269189626,0,4
"1841",5906,0,0.365148371670111,3
"1842",5914,0.577350269189626,0.147441956154897,4
"1843",5919,0.363803437554499,0.180578779628654,4
"1844",5920,0.632455532033676,0.308606699924184,4
"1845",5923,0.377964473009227,0.204124145231932,3
"1846",5928,0.426401432711221,0,4
"1847",5929,0.288675134594813,0.0553001263609331,3
"1848",5932,0.316227766016838,0.152498570332605,4
"1849",5933,0.516397779494322,0.120385853085769,4
"1850",5940,0.534522483824849,0.254000254000381,4
"1851",5942,0.632455532033676,0.131306432859723,4
"1852",5943,0.353553390593274,0,4
"1853",5944,0,0.288675134594813,2
"1854",5954,0.471404520791032,0.369274472937998,4
"1855",5956,0.288675134594813,0.17817416127495,3
"1856",5957,0.267261241912424,0.0920574617898323,3
"1857",5963,0.408248290463863,0.235702260395516,2
"1858",5966,0.25,0.0883883476483184,3
"1859",5968,0.235702260395516,0.235702260395516,2
"1860",5977,0.632455532033676,0.25,4
"1861",5978,0.612372435695795,0,4
"1862",5979,0.534522483824849,0.267261241912424,3
"1863",5980,0.554700196225229,0,4
"1864",5983,0.384900179459751,0,3
"1865",5984,0.426401432711221,0,4
"1866",5985,0.408248290463863,0.102062072615966,4
"1867",5991,0.666666666666667,0.258198889747161,3
"1868",5996,0.288675134594813,0.156173761888606,4
"1869",6001,0.707106781186547,0.632455532033676,3
"1870",6012,0.534522483824849,0,4
"1871",6014,0.707106781186548,0.221766381286372,4
"1872",6021,0.218217890235992,0.192450089729875,2
"1873",6023,0.353553390593274,0.242535625036333,3
"1874",6024,0.288675134594813,0.0890870806374748,4
"1875",6026,0,0,1
"1876",6028,0.288675134594813,0.123091490979333,4
"1877",6031,0.5,0.0753778361444409,4
"1878",6032,0.534522483824849,0,2
"1879",6033,0.471404520791032,0.159111456835146,4
"1880",6035,0.5,0,4
"1881",6036,0.534522483824849,0.162221421130763,3
"1882",6039,0.447213595499958,0,1
"1883",6049,0.632455532033676,0.377964473009227,4
"1884",6050,0.384900179459751,0.320256307610174,4
"1885",6051,0.235702260395516,0.105409255338946,4
"1886",6052,0.577350269189626,0.242535625036333,4
"1887",6061,0,0,2
"1888",6063,0.632455532033676,0.25,4
"1889",6073,0.447213595499958,0.294883912309794,4
"1890",6075,0.534522483824849,0.202030508910442,4
"1891",6076,0.612372435695795,0.128036879932896,3
"1892",6078,0.353553390593274,0.240192230707631,3
"1893",6083,0,0,4
"1894",6085,0.632455532033676,0.171498585142509,3
"1895",6088,0.632455532033676,0.144337567297406,4
"1896",6091,0.774596669241483,0.369274472937998,4
"1897",6093,0.471404520791032,0.2,3
"1898",6104,0.408248290463863,0.129099444873581,3
"1899",6107,0.612372435695795,0,3
"1900",6108,0.408248290463863,0,4
"1901",6110,0.267261241912424,0,3
"1902",6114,0.21320071635561,0,4
"1903",6116,0,0.166666666666667,3
"1904",6118,0.632455532033676,0.0905357460425185,4
"1905",6119,0.258198889747161,0.288675134594813,4
"1906",6124,0.258198889747161,0.102597835208515,4
"1907",6135,0.707106781186547,0.185695338177052,3
"1908",6138,0,0,2
"1909",6140,0.25,0,4
"1910",6141,0.666666666666667,0.116247638743819,4
"1911",6145,0.5,0.138675049056307,2
"1912",6146,0.666666666666667,0.377964473009227,3
"1913",6148,0.471404520791032,0.0953462589245592,1
"1914",6150,0.235702260395516,0.117851130197758,3
"1915",6152,0.577350269189626,0.150755672288882,3
"1916",6153,0,0,4
"1917",6160,0.612372435695795,0.346410161513775,4
"1918",6161,0,0.163299316185545,4
"1919",6162,0.666666666666667,0,2
"1920",6163,0.316227766016838,0.239045721866879,3
"1921",6165,0.632455532033676,0.377964473009227,4
"1922",6166,0.577350269189626,0.117851130197758,4
"1923",6168,0.169030850945703,0.0953462589245592,4
"1924",6170,0.707106781186547,0,4
"1925",6171,0.408248290463863,0.339683110243379,4
"1926",6176,0.632455532033676,0.246182981958665,3
"1927",6179,0.258198889747161,0.131590338991954,2
"1928",6180,0.471404520791032,0.280975743474508,4
"1929",6181,0.534522483824849,0,4
"1930",6185,0.707106781186547,0.171498585142509,4
"1931",6187,0.218217890235992,0.117851130197758,3
"1932",6190,0.632455532033676,0,4
"1933",6193,0.654653670707977,0.0924500327042048,4
"1934",6194,0.316227766016838,0.194257172471453,2
"1935",6197,0.348155311911396,0.204124145231932,3
"1936",6198,0.612372435695795,0,4
"1937",6200,0.534522483824849,0.226455406828919,4
"1938",6216,0.408248290463863,0.0816496580927726,4
"1939",6217,0.654653670707977,0.277350098112615,2
"1940",6219,0.577350269189626,0.288675134594813,4
"1941",6220,0.333333333333333,0,4
"1942",6222,0.408248290463863,0.184114923579665,4
"1943",6225,0.426401432711221,0,3
"1944",6232,0.447213595499958,0.208514414057075,4
"1945",6235,0.707106781186547,0.153392997769474,4
"1946",6238,0.632455532033676,0.342997170285018,3
"1947",6239,0.666666666666667,0.240771706171538,4
"1948",6241,0.707106781186548,0,2
"1949",6242,0.353553390593274,0.21320071635561,4
"1950",6243,0.21320071635561,0.220863052149693,4
"1951",6245,0.25,0,1
"1952",6249,0.258198889747161,0.129099444873581,4
"1953",6250,0.25,0.133630620956212,4
"1954",6251,0.534522483824849,0.365148371670111,4
"1955",6255,0.365148371670111,0,4
"1956",6258,0.377964473009227,0.111803398874989,3
"1957",6268,0.577350269189626,0.220863052149693,3
"1958",6272,0.5,0,2
"1959",6273,0.774596669241483,0,4
"1960",6279,0.408248290463863,0,4
"1961",6280,0,0,1
"1962",6281,0.534522483824849,0.202030508910442,4
"1963",6283,0.707106781186548,0,4
"1964",6284,0.471404520791032,0,4
"1965",6285,0.288675134594813,0,1
"1966",6288,0.218217890235992,0.131590338991954,1
"1967",6292,0.433012701892219,0,2
"1968",6293,0.632455532033676,0.174077655955698,4
"1969",6294,0.235702260395516,0,2
"1970",6295,0.577350269189626,0,4
"1971",6297,0.410391340834062,0.1606438657805,4
"1972",6299,0.534522483824849,0.223606797749979,4
"1973",6306,0.471404520791032,0,4
"1974",6308,0.5,0,4
"1975",6314,0.288675134594813,0,1
"1976",6317,0.471404520791032,0,4
"1977",6322,0,0,4
"1978",6325,0.384900179459751,0,4
"1979",6327,0.25,0.102597835208515,2
"1980",6328,0,0,2
"1981",6331,0.25,0.158113883008419,2
"1982",6334,0.816496580927726,0.377964473009227,3
"1983",6342,0,0,1
"1984",6345,0.25,0.147441956154897,4
"1985",6346,0.654653670707977,0.222222222222222,4
"1986",6348,0.258198889747161,0.0739221270954573,4
"1987",6349,0.218217890235992,0.361157559257308,3
"1988",6352,0.192450089729875,0,1
"1989",6362,0,0,1
"1990",6363,0.392232270276368,0.377964473009227,4
"1991",6373,0.436435780471985,0.21650635094611,4
"1992",6375,0.577350269189626,0,4
"1993",6376,0.666666666666667,0.280056016805602,4
"1994",6381,0.5,0.262612865719445,4
"1995",6382,0,0,3
"1996",6386,0.5,0,2
"1997",6389,0.516397779494322,0.23094010767585,4
"1998",6392,0.288675134594813,0.0890870806374748,4
"1999",6395,0.5,0.2,3
"2000",6399,0,0,1
"2001",6402,0.5,0.0776150525706333,4
"2002",6404,0.577350269189626,0.577350269189626,4
"2003",6407,0.534522483824849,0.246182981958665,4
"2004",6408,0.577350269189626,0.235702260395516,4
"2005",6410,0,0,1
"2006",6414,0.436435780471985,0,2
"2007",6415,0.447213595499958,0.119522860933439,2
"2008",6420,0.25,0.157134840263677,1
"2009",6422,0.577350269189626,0.277350098112615,4
"2010",6423,0,0,4
"2011",6424,0.258198889747161,0,1
"2012",6429,0,0.123091490979333,4
"2013",6430,0.204124145231932,0,1
"2014",6435,0,0.169030850945703,1
"2015",6442,0,0.161164592805076,4
"2016",6445,0.353553390593274,0,4
"2017",6449,0.436435780471985,0,4
"2018",6454,0.471404520791032,0.144337567297406,4
"2019",6464,0.267261241912424,0.17817416127495,4
"2020",6465,0.365148371670111,0.198029508595335,4
"2021",6466,0.707106781186547,0.0776150525706333,4
"2022",6467,0.452267016866645,0,4
"2023",6481,0.632455532033676,0.166666666666667,4
"2024",6483,0,0,1
"2025",6493,0.577350269189626,0.215665546406877,4
"2026",6494,0.316227766016838,0.104257207028537,4
"2027",6496,0.408248290463863,0,4
"2028",6498,0.316227766016838,0,4
"2029",6499,0.447213595499958,0.128036879932896,3
"2030",6500,0,0.0800640769025436,2
"2031",6502,0.577350269189626,0.272165526975909,4
"2032",6506,0.577350269189626,0.301511344577764,3
"2033",6512,0,0.0811107105653813,1
"2034",6513,0.267261241912424,0.121267812518166,4
"2035",6514,0.426401432711221,0.254000254000381,3
"2036",6521,0.288675134594813,0.0583211843519804,3
"2037",6524,0.204124145231932,0,2
"2038",6525,0.188982236504614,0,2
"2039",6529,0.316227766016838,0.223606797749979,4
"2040",6530,0.204124145231932,0,4
"2041",6534,0.577350269189626,0.316227766016838,4
"2042",6535,0.204124145231932,0,1
"2043",6540,0.632455532033676,0.277350098112615,4
"2044",6544,0.436435780471985,0.129099444873581,4
"2045",6547,0.258198889747161,0,2
"2046",6548,0,0,4
"2047",6552,0.755928946018454,0.392232270276368,4
"2048",6556,0.333333333333333,0,4
"2049",6558,0.223606797749979,0.182574185835055,4
"2050",6560,0.516397779494322,0.240771706171538,4
"2051",6563,0.632455532033676,0.162221421130763,4
"2052",6564,0.5,0,4
"2053",6571,0.603022689155527,0,4
"2054",6575,0,0,3
"2055",6579,0.348155311911396,0.408248290463863,3
"2056",6582,0.471404520791032,0.179605302026775,4
"2057",6588,0.377964473009227,0,4
"2058",6591,0.577350269189626,0.577350269189626,4
"2059",6593,0.408248290463863,0.169030850945703,4
"2060",6596,0.235702260395516,0.111111111111111,2
"2061",6597,0.408248290463863,0.242535625036333,2
"2062",6599,0,0.0563436169819011,1
"2063",6604,0,0,2
"2064",6610,0.235702260395516,0,4
"2065",6617,0,0.17817416127495,1
"2066",6623,0.5,0,4
"2067",6627,0.534522483824849,0.188982236504614,2
"2068",6628,0.5,0.282842712474619,3
"2069",6629,0,0.0990147542976674,3
"2070",6632,0.182574185835055,0.0833333333333333,2
"2071",6637,0.301511344577764,0.125988157669742,1
"2072",6638,0.632455532033676,0.125,4
"2073",6640,0,0.0685188709827532,2
"2074",6642,0.408248290463863,0.074535599249993,2
"2075",6647,0.353553390593274,0.158113883008419,2
"2076",6652,0,0,1
"2077",6657,0.436435780471985,0,1
"2078",6663,0.235702260395516,0.0615457454896664,4
"2079",6665,0.174077655955698,0.11973686801785,1
"2080",6666,0.433012701892219,0,4
"2081",6671,0.547722557505166,0.277350098112615,4
"2082",6674,0.353553390593274,0,3
"2083",6681,0.25,0,4
"2084",6684,0.5,0,4
"2085",6685,0.408248290463863,0.251976315339485,4
"2086",6691,0.447213595499958,0.218217890235992,2
"2087",6694,0.288675134594813,0.176776695296637,4
"2088",6697,0.612372435695795,0,3
"2089",6702,0.400891862868637,0.452267016866645,4
"2090",6705,0.333333333333333,0,1
"2091",6709,0.348155311911396,0.272165526975909,4
"2092",6712,0.204124145231932,0,3
"2093",6715,0.288675134594813,0.23094010767585,2
"2094",6719,0.577350269189626,0.182574185835055,4
"2095",6723,0.577350269189626,0.152498570332605,4
"2096",6726,0.632455532033676,0.288675134594813,4
"2097",6727,0.530330085889911,0.0577350269189626,2
"2098",6732,0.547722557505166,0.125988157669742,4
"2099",6733,0.707106781186547,0,3
"2100",6739,0.258198889747161,0.258198889747161,4
"2101",6742,0,0,4
"2102",6744,0.353553390593274,0.0912870929175277,4
"2103",6746,0.316227766016838,0.147441956154897,4
"2104",6747,0.447213595499958,0.125988157669742,3
"2105",6748,0.436435780471985,0.15944820103582,4
"2106",6749,0,0.312771621085612,2
"2107",6753,0.577350269189626,0.106600358177805,4
"2108",6756,0.282842712474619,0.268328157299975,3
"2109",6757,0,0.127000127000191,2
"2110",6761,0.447213595499958,0.11322770341446,4
"2111",6766,0,0.098058067569092,3
"2112",6778,0.277350098112615,0,4
"2113",6779,0.5,0.144337567297406,4
"2114",6781,0.577350269189626,0,2
"2115",6783,0.534522483824849,0,4
"2116",6789,0.348155311911396,0,3
"2117",6793,0.612372435695795,0,3
"2118",6794,0.447213595499958,0.179605302026775,4
"2119",6799,0.707106781186547,0.139346602858324,4
"2120",6804,0.235702260395516,0.103695169473043,4
"2121",6813,0.534522483824849,0.220863052149693,4
"2122",6814,0.534522483824849,0,4
"2123",6816,0.160128153805087,0.112687233963802,3
"2124",6819,0.5,0,4
"2125",6822,0.288675134594813,0.121267812518166,4
"2126",6825,0.408248290463863,0.282842712474619,1
"2127",6826,0.288675134594813,0.185695338177052,4
"2128",6828,0.316227766016838,0,1
"2129",6829,0.21320071635561,0.144337567297406,4
"2130",6830,0.353553390593274,0.0753778361444409,1
"2131",6831,0.267261241912424,0.143591631723548,4
"2132",6833,0.5,0.192450089729875,4
"2133",6835,0.530330085889911,0.516397779494322,4
"2134",6838,0.384900179459751,0.21650635094611,3
"2135",6843,0.577350269189626,0.288675134594813,4
"2136",6844,0.666666666666667,0,4
"2137",6847,0.654653670707977,0.086066296582387,4
"2138",6850,0.471404520791032,0,4
"2139",6853,0.333333333333333,0,4
"2140",6855,0.577350269189626,0.185695338177052,4
"2141",6858,0.577350269189626,0.156173761888606,4
"2142",6859,0.577350269189626,0.21320071635561,4
"2143",6861,0,0,1
"2144",6866,0.577350269189626,0.125877203744503,4
"2145",6870,0.447213595499958,0.134231211042805,4
"2146",6872,0.384900179459751,0.129099444873581,3
"2147",6873,0.288675134594813,0,2
"2148",6885,0.577350269189626,0,3
"2149",6888,0.577350269189626,0.5,2
"2150",6889,0.277350098112615,0.104257207028537,4
"2151",6891,0,0,3
"2152",6895,0.25,0,4
"2153",6896,0.447213595499958,0,4
"2154",6897,0.632455532033676,0.272165526975909,4
"2155",6898,0.5,0.185695338177052,4
"2156",6899,0,0,1
"2157",6909,0.707106781186547,0,3
"2158",6910,0.267261241912424,0,4
"2159",6915,0.534522483824849,0.308606699924184,3
"2160",6917,0.577350269189626,0.192450089729875,2
"2161",6919,0.408248290463863,0,4
"2162",6922,0.612372435695795,0,4
"2163",6923,0.707106781186547,0.109108945117996,4
"2164",6930,0,0,2
"2165",6931,0.632455532033676,0.288675134594813,4
"2166",6937,0.353553390593274,0.0944911182523068,4
"2167",6939,0.612372435695795,0.369274472937998,4
"2168",6943,0.534522483824849,0.277350098112615,4
"2169",6946,0.267261241912424,0.0870388279778489,4
"2170",6947,0,0.0990147542976674,4
"2171",6952,0.235702260395516,0.0666666666666667,1
"2172",6953,0.471404520791032,0,4
"2173",6954,0.632455532033676,0,3
"2174",6956,0.316227766016838,0,4
"2175",6959,0,0,4
"2176",6960,0.471404520791032,0,4
"2177",6964,0.534522483824849,0.258198889747161,4
"2178",6967,0.666666666666667,0,4
"2179",6969,0.166666666666667,0.0851256530758749,3
"2180",6976,0.288675134594813,0,2
"2181",6977,0.288675134594813,0.100503781525921,2
"2182",6981,0.316227766016838,0.162221421130763,4
"2183",6985,0.235702260395516,0,1
"2184",6986,0,0.114707866935281,2
"2185",6988,0.316227766016838,0,3
"2186",6989,0.447213595499958,0,3
"2187",6990,0.408248290463863,0.0901669634667432,4
"2188",6995,0.235702260395516,0.0741249316661101,1
"2189",6997,0.547722557505166,0,4
"2190",6998,0.516397779494322,0.251976315339485,3
"2191",6999,0,0.138675049056307,1
"2192",7000,0.333333333333333,0.397359707119513,2
"2193",7011,0.447213595499958,0.0990147542976674,3
"2194",7015,0.408248290463863,0.208514414057075,2
"2195",7017,0.174077655955698,0.174077655955698,4
"2196",7018,0.447213595499958,0,4
"2197",7030,0.25,0.0729324957489473,2
"2198",7031,0.522232967867094,0.0649569802461631,4
"2199",7035,0.288675134594813,0,4
"2200",7044,0.447213595499958,0.392232270276368,4
"2201",7047,0.408248290463863,0,4
"2202",7048,0.654653670707977,0.0890870806374748,4
"2203",7055,0.353553390593274,0.229415733870562,2
"2204",7057,0.353553390593274,0,3
"2205",7062,0.577350269189626,0.235702260395516,4
"2206",7066,0.666666666666667,0.251976315339485,3
"2207",7068,0.353553390593274,0,2
"2208",7071,0.577350269189626,0,4
"2209",7077,0,0.0870388279778489,3
"2210",7079,0.301511344577764,0.0374502943136569,2
"2211",7083,0.408248290463863,0.169030850945703,4
"2212",7084,0,0,3
"2213",7086,0.223606797749979,0,2
"2214",7093,0,0,1
"2215",7094,0.632455532033676,0.235702260395516,3
"2216",7096,0.534522483824849,0,4
"2217",7101,0.192450089729875,0,3
"2218",7105,0.353553390593274,0.086386842558136,4
"2219",7107,0,0.117851130197758,4
"2220",7108,0.408248290463863,0.408248290463863,4
"2221",7117,0.235702260395516,0,2
"2222",7118,0.218217890235992,0.0990147542976674,4
"2223",7119,0.534522483824849,0,4
"2224",7125,0.547722557505166,0,4
"2225",7127,0.353553390593274,0,4
"2226",7128,0.577350269189626,0.316227766016838,4
"2227",7130,0,0,4
"2228",7131,0.353553390593274,0.127000127000191,4
"2229",7133,0.258198889747161,0.10166571355507,4
"2230",7134,0.632455532033676,0.242535625036333,4
"2231",7138,0.408248290463863,0.288675134594813,4
"2232",7140,0.632455532033676,0,4
"2233",7145,0,0,1
"2234",7154,0,0,4
"2235",7155,0.5,0.301511344577764,4
"2236",7156,0.316227766016838,0.14142135623731,4
"2237",7159,0.25,0.272165526975909,4
"2238",7160,0.577350269189626,0.33129457822454,4
"2239",7161,0.816496580927726,0,4
"2240",7162,0.5,0.123091490979333,4
"2241",7166,0.774596669241483,0.377964473009227,3
"2242",7170,0,0.18490006540841,3
"2243",7171,0.632455532033676,0.192450089729875,3
"2244",7173,0.365148371670111,0.150329205600566,3
"2245",7176,0.707106781186547,0.204124145231932,3
"2246",7177,0.25,0.105409255338946,1
"2247",7178,0.218217890235992,0,4
"2248",7188,0.447213595499958,0.0990147542976674,4
"2249",7190,0.377964473009227,0.0909090909090909,4
"2250",7197,0,0,2
"2251",7200,0.25,0.129099444873581,1
"2252",7202,0.5,0.288675134594813,4
"2253",7204,0.353553390593274,0.131306432859723,1
"2254",7207,0.707106781186547,0.324442842261525,3
"2255",7214,0,0.152943822580375,1
"2256",7217,0.408248290463863,0.288675134594813,4
"2257",7218,0.5,0,4
"2258",7221,0.5,0.102062072615966,4
"2259",7226,0.5,0.294883912309794,3
"2260",7228,0.5,0,3
"2261",7232,0.707106781186548,0.240192230707631,3
"2262",7235,0.447213595499958,0,4
"2263",7237,0.654653670707977,0,4
"2264",7243,0.603022689155527,0,4
"2265",7246,0.522232967867094,0,4
"2266",7247,0,0.0729324957489473,1
"2267",7250,0.426401432711221,0,4
"2268",7251,0.192450089729875,0,4
"2269",7254,0.333333333333333,0.125988157669742,1
"2270",7255,0.235702260395516,0.369274472937998,3
"2271",7256,0.288675134594813,0.0811107105653813,3
"2272",7259,0.447213595499958,0.365148371670111,4
"2273",7265,0.267261241912424,0.220863052149693,4
"2274",7267,0.654653670707977,0.198679853559757,4
"2275",7274,0,0,4
"2276",7275,0,0.0936585811581694,3
"2277",7276,0.577350269189626,0.282842712474619,4
"2278",7284,0.25,0,3
"2279",7286,0,0.308606699924184,1
"2280",7288,0.176776695296637,0,4
"2281",7292,0.632455532033676,0.144337567297406,4
"2282",7293,0.436435780471985,0.251976315339485,2
"2283",7294,0.577350269189626,0,4
"2284",7295,0,0.125,4
"2285",7298,0.25,0.188982236504614,2
"2286",7301,0.182574185835055,0.0880450906325624,1
"2287",7305,0.408248290463863,0,4
"2288",7306,0,0.162221421130763,1
"2289",7307,0.577350269189626,0.333333333333333,4
"2290",7310,0.426401432711221,0,4
"2291",7312,0.707106781186547,0.288675134594813,4
"2292",7316,0.204124145231932,0,4
"2293",7317,0.566946709513841,0,4
"2294",7325,0.384900179459751,0.308606699924184,4
"2295",7328,0.577350269189626,0,4
"2296",7329,0.25,0.119522860933439,1
"2297",7331,0.577350269189626,0,2
"2298",7332,0.408248290463863,0.267261241912424,4
"2299",7333,0.577350269189626,0,4
"2300",7339,0.5,0.119522860933439,4
"2301",7341,0.258198889747161,0.0605227532668802,4
"2302",7344,0.534522483824849,0.25,4
"2303",7347,0.316227766016838,0.0975900072948533,4
"2304",7349,0.353553390593274,0.101534616513362,4
"2305",7361,0.474341649025257,0,4
"2306",7364,0.447213595499958,0.142857142857143,4
"2307",7368,0.577350269189626,0.182574185835055,4
"2308",7369,0,0,3
"2309",7372,0.5,0,4
"2310",7373,0,0,1
"2311",7375,0.182574185835055,0,4
"2312",7376,0.447213595499958,0,4
"2313",7377,0.654653670707977,0.103695169473043,4
"2314",7379,0.534522483824849,0,4
"2315",7382,0.218217890235992,0.0975900072948533,2
"2316",7383,0,0,4
"2317",7388,0.384900179459751,0.201007563051842,4
"2318",7389,0,0,3
"2319",7392,0.365148371670111,0.226455406828919,4
"2320",7393,0.316227766016838,0.0857492925712544,4
"2321",7394,0.267261241912424,0.116247638743819,4
"2322",7396,0.288675134594813,0.235702260395516,3
"2323",7397,0,0,1
"2324",7399,0.288675134594813,0.166666666666667,3
"2325",7402,0.654653670707977,0.205556612948259,4
"2326",7405,0.308606699924184,0.166666666666667,2
"2327",7409,0.577350269189626,0.2,4
"2328",7411,0,0.121267812518166,2
"2329",7412,0.218217890235992,0,2
"2330",7413,0.5,0.140028008402801,4
"2331",7427,0.632455532033676,0.185695338177052,1
"2332",7430,0.707106781186548,0.127515342612668,4
"2333",7434,0.447213595499958,0,4
"2334",7435,0.25,0.324442842261525,4
"2335",7439,0.316227766016838,0.21320071635561,4
"2336",7440,0.5,0.202030508910442,4
"2337",7445,0.258198889747161,0.102062072615966,4
"2338",7447,0.632455532033676,0.129099444873581,4
"2339",7449,0.755928946018454,0.0790569415042095,4
"2340",7455,0.577350269189626,0,4
"2341",7459,0,0.17817416127495,1
"2342",7463,0.218217890235992,0,4
"2343",7466,0.632455532033676,0,4
"2344",7468,0.547722557505166,0,4
"2345",7469,0.426401432711221,0,4
"2346",7471,0.353553390593274,0,2
"2347",7472,0.707106781186548,0,4
